timestamp,region,ID,continent,name,value,group,section,class
2021/04/21 7:38:32 PM GMT+1,India,1,Other,profession,Researcher,additional,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,organization,Academic/Research Laboratory,additional,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,cancer_type,NA,additional,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Qualitative NGS Result Summary (i.e. This result is positive/negative),Reported,general,Overview,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Qualitative NGS Result Summary (i.e. This result is positive/negative),Essential,general,Overview,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Diagnosis,Reported,general,Overview,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Diagnosis,Essential,general,Overview,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Tissue Source,Reported,general,NA,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Tissue Source,Essential,general,NA,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Reported list of genetic variants,Reported,general,Variants,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Reported list of genetic variants,Essential,general,Variants,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Gene symbol in variant list,Essential,general,Variants,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,p. nomenclature in variant list,Essential,general,Variants,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,c. nomenclature in variant list,Essential,general,Variants,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,g. nomenclature in variant list,Essential,general,Variants,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Gene transcript per variant,Reported,general,Variants,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Gene transcript per variant,Essential,general,Variants,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Variant allele frequency per variant,Reported,general,Variants,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Variant allele frequency per variant,Essential,general,Variants,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Variant prevalence in patient's tumor type,Reported,general,Functional,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Variant prevalence in patient's tumor type,Essential,general,Functional,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Somatic variants classified by AMP/ASCO/CAP tiers,Reported,general,Functional,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Somatic variants classified by AMP/ASCO/CAP tiers,Essential,general,Functional,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Somatic variants classified for pathogenicity/oncogenicity,Reported,general,Functional,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Somatic variants classified for pathogenicity/oncogenicity,Essential,general,Functional,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Germline variants classified by ACMG/AMP criteria,Reported,general,Functional,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Germline variants classified by ACMG/AMP criteria,Essential,general,Functional,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Other Guidelines Used,NA,general,Functional,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,"Functional mechanism per variant (i.e. loss of function, activating)",Reported,general,Functional,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,"Functional mechanism per variant (i.e. loss of function, activating)",Essential,general,Functional,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Tumor purity/percentage,Reported,general,Overview,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Tumor purity/percentage,Essential,general,Overview,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Diagnostic information (if available) per variant,Essential,general,Treatment,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Prognostic information (if available) per variant,Essential,general,Treatment,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Therapeutic/Predictive information (if available) per variant,Essential,general,Treatment,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,References used to interpret variant(s),Reported,general,Treatment,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,References used to interpret variant(s),Essential,general,Treatment,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Databases/knowledgebases used to interpret variants,Reported,general,Treatment,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Databases/knowledgebases used to interpret variants,Essential,general,Treatment,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Versions of databases used to interpret variants,Reported,general,Treatment,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Versions of databases used to interpret variants,Essential,general,Treatment,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Clinical Trial Information,"Preferred, non-essential",general,Treatment,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Methods/Disclaimer: Assay limitations,Reported,general,Overview,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Methods/Disclaimer: Assay limitations,Essential,general,Overview,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Methods/Disclaimer: Assay performance characteristics,Reported,general,Overview,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Methods/Disclaimer: Assay performance characteristics,Essential,general,Overview,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Other disclaimers,Essential,general,Overview,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Gene list tested by assay,Reported,general,NA,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Gene list tested by assay,Essential,general,NA,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,List genes/regions with low coverage,Reported,general,NA,Report
2021/04/21 7:38:32 PM GMT+1,India,1,Other,List genes/regions with low coverage,Essential,general,NA,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,,Better to display and interpret separately in different report sections,additional,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Provide any details clarifying answer on previous question on report organization for different variant types.,"On the basis of my understanding I don't feel that there is still a clarity on the genomic variant analysis irrespective of constitutional and somatic variants. The world wide genomic data still shows some evident gaps, overlapping and at times also redundancy in the data, may be because of the huge population and huge diversity, and yet the prevailing down sides of NGS which is the most common type of genotyping technique being used since a decade now.

So, interpreting and releasing these large swaths of data together could be confusing and ambiguous, leading to an increase in the gaps of the data interpreted. 

Hence, publishing the  data separately can help us identify these loop holes. This will help us in a more focused and non-confused approach. It will make it clearer for us to understand the priorities while we are working with a particular genomic variant, and narrow down the gap. This will also help in the proper polygenic scoring and know the contribution of each and every genomic variant in the cancer outcome.
",additional,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,,Concern about overall misinterpretation of variants,additional,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,,Concern about variability between bioinformatic callers,additional,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,,Concern that VAF is technically difficult to measure,additional,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,,Concern that somatic variants may be mistaken for germline (and vice versa),additional,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,,Concern that tumor purity (%) may  not be taken into account when looking at VAF alone,additional,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(can pick more than one) Microsatellite Instability (MSI),"Qualitative value (yes/no, high/low)",molecular profile,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(can pick more than one) Microsatellite Instability (MSI),Quantitative value,molecular profile,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(can pick more than one) Microsatellite Instability (MSI),Report across all tumors,molecular profile,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(can pick more than one) Tumor Mutation Burden (TMB),"Qualitative value (yes/no, high/low)",molecular profile,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(can pick more than one) Tumor Mutation Burden (TMB),Quantitative value,molecular profile,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(can pick more than one) Tumor Mutation Burden (TMB),Report in only specified tumors,molecular profile,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(can pick more than one) Homologous Recombination Deficiency (HRD+),"Qualitative value (yes/no, high/low)",molecular profile,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(can pick more than one) Homologous Recombination Deficiency (HRD+),Quantitative value,molecular profile,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(can pick more than one) Homologous Recombination Deficiency (HRD+),Report across all tumors,molecular profile,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(can pick more than one) Loss of Heterozygosity (LOH),"Qualitative value (yes/no, high/low)",molecular profile,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(can pick more than one) Loss of Heterozygosity (LOH),Quantitative value,molecular profile,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(can pick more than one) Loss of Heterozygosity (LOH),Report across all tumors,molecular profile,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(can pick more than one) Mutational signatures,Report across all tumors,molecular profile,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,,NA,additional,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,(i.e. EGFR amplification and EGFR T790M),"The effect of the TKI like the Gefitinib and erlotinib drugs on the EGFR have been documented in the patients suffering NSCLC. But when there is a  minor allelic mutation in the EGFR T790M and the MET amplification , the EGFR receptors consequently grow resistant to the TKI, by causing the steric hinderances, due to a bulkier methionine side chain. This is mostly developed during the late stages of NSCLC. Most of the patients suffering with TKI resistance have shown to have MET overexpression. (1)

It has also been reported that patients with MET+ and T790M/MET + have a higher expression of c-Met, p-Met, ERBB3, and p-ERBB3. While the MAPK pathways and the AKT pathways were expressed equally in both the wild type and the mutated type, depicting higher risk of resistance to the medications.(2)

In such cases there were conflicting reports with patients being treated with Gefitinib (resistant) while when treated with Erlotinib showed efficacy, which might be interpreted as Gefitinib having its effect on the wild type EGFR while the latter having its effect on the mutated gene.(1) 

Reference:
1. T790M and acquired resistance of EGFR TKI: a literature review of clinical reports, PMID: 22263058
2. The coexistence of MET over-expression and an EGFR T790M mutation is related to acquired resistance to EGFR tyrosine kinase inhibitors in advanced non-small cell lung cancer, PMID: 27259997",additional,NA,NA
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Clinical Trial ID (NCT#),Essential,clinical trial,NA,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Full Trial Name,Essential,clinical trial,NA,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,"Phase of Trial (1,2,3)",Essential,clinical trial,NA,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Sort trials by phase,Essential,clinical trial,NA,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Inclusion criteria,Essential,clinical trial,NA,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,List of biomarkers targeted in trial,Essential,clinical trial,NA,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Trials matched by active recruiting status,Essential,clinical trial,NA,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,Trials matched by location,Essential,clinical trial,NA,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,"List of all locations (states, provinces, countries)",Essential,clinical trial,NA,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,"Contact information for trial (phone, email)",Essential,clinical trial,NA,Essentiality
2021/04/21 7:38:32 PM GMT+1,India,1,Other,,NA,additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,profession,Associate Laboratory Director,additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,organization,Clinical/Hospital Laboratory,additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,organization,Academic/Research Laboratory,additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,cancer_type,NA,additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Qualitative NGS Result Summary (i.e. This result is positive/negative),Reported,general,Overview,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Qualitative NGS Result Summary (i.e. This result is positive/negative),Essential,general,Overview,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Diagnosis,Reported,general,Overview,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Diagnosis,Essential,general,Overview,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Tissue Source,Reported,general,NA,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Tissue Source,Essential,general,NA,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Reported list of genetic variants,Reported,general,Variants,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Reported list of genetic variants,Essential,general,Variants,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Gene symbol in variant list,NA,general,Variants,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,p. nomenclature in variant list,Reported,general,Variants,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,p. nomenclature in variant list,"Preferred, non-essential",general,Variants,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,c. nomenclature in variant list,Reported,general,Variants,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,c. nomenclature in variant list,"Preferred, non-essential",general,Variants,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,g. nomenclature in variant list,Reported,general,Variants,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,g. nomenclature in variant list,Essential,general,Variants,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Gene transcript per variant,Reported,general,Variants,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Gene transcript per variant,"Preferred, non-essential",general,Variants,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Variant allele frequency per variant,Reported,general,Variants,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Variant prevalence in patient's tumor type,Not Reported,general,Functional,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Variant prevalence in patient's tumor type,"Preferred, non-essential",general,Functional,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Somatic variants classified by AMP/ASCO/CAP tiers,Reported,general,Functional,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Somatic variants classified by AMP/ASCO/CAP tiers,Essential,general,Functional,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Somatic variants classified for pathogenicity/oncogenicity,Reported,general,Functional,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Somatic variants classified for pathogenicity/oncogenicity,"Preferred, non-essential",general,Functional,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Germline variants classified by ACMG/AMP criteria,Reported,general,Functional,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Germline variants classified by ACMG/AMP criteria,Essential,general,Functional,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Other Guidelines Used,NA,general,Functional,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,"Functional mechanism per variant (i.e. loss of function, activating)",Reported,general,Functional,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,"Functional mechanism per variant (i.e. loss of function, activating)","Preferred, non-essential",general,Functional,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Tumor purity/percentage,Reported,general,Overview,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Tumor purity/percentage,Essential,general,Overview,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Diagnostic information (if available) per variant,Reported,general,Treatment,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Diagnostic information (if available) per variant,"Preferred, non-essential",general,Treatment,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Prognostic information (if available) per variant,Reported,general,Treatment,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Prognostic information (if available) per variant,"Preferred, non-essential",general,Treatment,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Therapeutic/Predictive information (if available) per variant,Reported,general,Treatment,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Therapeutic/Predictive information (if available) per variant,"Preferred, non-essential",general,Treatment,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,References used to interpret variant(s),Reported,general,Treatment,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,References used to interpret variant(s),"Preferred, non-essential",general,Treatment,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Databases/knowledgebases used to interpret variants,Reported,general,Treatment,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Databases/knowledgebases used to interpret variants,"Preferred, non-essential",general,Treatment,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Versions of databases used to interpret variants,Not Reported,general,Treatment,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Versions of databases used to interpret variants,"Preferred, non-essential",general,Treatment,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Clinical Trial Information,Not Reported,general,Treatment,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Clinical Trial Information,"Preferred, non-essential",general,Treatment,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Methods/Disclaimer: Assay limitations,Reported,general,Overview,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Methods/Disclaimer: Assay limitations,Essential,general,Overview,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Methods/Disclaimer: Assay performance characteristics,Not Reported,general,Overview,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Methods/Disclaimer: Assay performance characteristics,"Preferred, non-essential",general,Overview,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Other disclaimers,Reported,general,Overview,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Other disclaimers,"Preferred, non-essential",general,Overview,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Gene list tested by assay,Reported,general,NA,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Gene list tested by assay,Essential,general,NA,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,List genes/regions with low coverage,Not Reported,general,NA,Report
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,List genes/regions with low coverage,"Preferred, non-essential",general,NA,Essentiality
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,,Better to display in a single comprehensive variant interpretation section,additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Provide any details clarifying answer on previous question on report organization for different variant types.,NA,additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,,Concern about overall misinterpretation of variants,additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,,Concern about variability between bioinformatic callers,additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,,Concern that VAF is technically difficult to measure,additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,,Concern that somatic variants may be mistaken for germline (and vice versa),additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,,Concern that tumor purity (%) may  not be taken into account when looking at VAF alone,additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,(can pick more than one) Microsatellite Instability (MSI),"Qualitative value (yes/no, high/low)",molecular profile,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,(can pick more than one) Microsatellite Instability (MSI),Report across all tumors,molecular profile,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,(can pick more than one) Tumor Mutation Burden (TMB),Quantitative value,molecular profile,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,(can pick more than one) Tumor Mutation Burden (TMB),Report across all tumors,molecular profile,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,(can pick more than one) Homologous Recombination Deficiency (HRD+),"Qualitative value (yes/no, high/low)",molecular profile,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,(can pick more than one) Homologous Recombination Deficiency (HRD+),Report across all tumors,molecular profile,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,(can pick more than one) Loss of Heterozygosity (LOH),"Qualitative value (yes/no, high/low)",molecular profile,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,(can pick more than one) Loss of Heterozygosity (LOH),Report across all tumors,molecular profile,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,(can pick more than one) Mutational signatures,"Qualitative value (yes/no, high/low)",molecular profile,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,(can pick more than one) Mutational signatures,Report across all tumors,molecular profile,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,,NA,additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,(i.e. EGFR amplification and EGFR T790M),The curation of each alteration refers to the presence of the other.  The relationship is discussed in the case-level comment.,additional,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Clinical Trial ID (NCT#),NA,clinical trial,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Full Trial Name,NA,clinical trial,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,"Phase of Trial (1,2,3)",NA,clinical trial,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Sort trials by phase,NA,clinical trial,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Inclusion criteria,NA,clinical trial,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,List of biomarkers targeted in trial,NA,clinical trial,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Trials matched by active recruiting status,NA,clinical trial,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,Trials matched by location,NA,clinical trial,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,"List of all locations (states, provinces, countries)",NA,clinical trial,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,"Contact information for trial (phone, email)",NA,clinical trial,NA,NA
2021/04/20 9:09:42 PM GMT+1,USA,2,North America,,NA,additional,NA,NA
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,profession,Laboratory Manager,additional,NA,NA
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,organization,Clinical/Hospital Laboratory,additional,NA,NA
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,cancer_type,Hematologic Malignancies,additional,NA,NA
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Qualitative NGS Result Summary (i.e. This result is positive/negative),Reported,general,Overview,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Diagnosis,Reported,general,Overview,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Tissue Source,Reported,general,NA,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Reported list of genetic variants,Reported,general,Variants,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Gene symbol in variant list,Reported,general,Variants,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,p. nomenclature in variant list,Reported,general,Variants,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,c. nomenclature in variant list,Reported,general,Variants,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,g. nomenclature in variant list,Not Reported,general,Variants,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Gene transcript per variant,Essential,general,Variants,Essentiality
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Variant allele frequency per variant,Reported,general,Variants,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Variant prevalence in patient's tumor type,Reported,general,Functional,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Somatic variants classified by AMP/ASCO/CAP tiers,Reported,general,Functional,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Somatic variants classified for pathogenicity/oncogenicity,Reported,general,Functional,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Germline variants classified by ACMG/AMP criteria,Reported,general,Functional,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Other Guidelines Used,Reported,general,Functional,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,"Functional mechanism per variant (i.e. loss of function, activating)",Not Reported,general,Functional,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Tumor purity/percentage,Not Recommended,general,Overview,Essentiality
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Diagnostic information (if available) per variant,Reported,general,Treatment,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Prognostic information (if available) per variant,Reported,general,Treatment,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Therapeutic/Predictive information (if available) per variant,Reported,general,Treatment,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,References used to interpret variant(s),Reported,general,Treatment,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Databases/knowledgebases used to interpret variants,NA,general,Treatment,NA
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Versions of databases used to interpret variants,Not Reported,general,Treatment,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Versions of databases used to interpret variants,Not Recommended,general,Treatment,Essentiality
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Clinical Trial Information,Reported,general,Treatment,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Methods/Disclaimer: Assay limitations,Reported,general,Overview,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Methods/Disclaimer: Assay performance characteristics,Reported,general,Overview,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Other disclaimers,Reported,general,Overview,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Gene list tested by assay,Reported,general,NA,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,List genes/regions with low coverage,Reported,general,NA,Report
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,,Better to display and interpret separately in different report sections,additional,NA,NA
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,Provide any details clarifying answer on previous question on report organization for different variant types.,NA,additional,NA,NA
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,,No concerns,additional,NA,NA
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,(can pick more than one) Microsatellite Instability (MSI),Report in only specified tumors,molecular profile,NA,NA
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,(can pick more than one) Tumor Mutation Burden (TMB),Report in only specified tumors,molecular profile,NA,NA
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,(can pick more than one) Homologous Recombination Deficiency (HRD+),Report in only specified tumors,molecular profile,NA,NA
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,(can pick more than one) Loss of Heterozygosity (LOH),"Qualitative value (yes/no, high/low)",molecular profile,NA,NA
2022/01/21 11:39:35 AM GMT+1,Belgium,3,Europe,(can pick more than one) Mutational signatures,Report in only specified tumors,molecular profile,NA,NA
